Year,valuation,Long,Lat
2023,6000,-7912340.808,42.34715275
2023,14500,-7910289.691,42.36604189
2020,55800,-7908332.888,42.34927053
2021,151077,-7911060.97,42.36536647
2017,15000,-7918154.251,42.35730704
2017,210000,-7912340.56,42.38347855
2015,500,-7912344.85,42.38342466
2019,300,-7908745.229,42.28719567
2022,1700,-7914736.658,42.31290117
2020,2000,-7910427.415,42.3638226
2011,2000,-7909373.955,42.31072098
2015,15865,-7909377.93,42.31090777
2023,54000,-7907797.254,42.36912447
2023,1000,-7907782.466,42.36906697
2019,9750,-7910076.782,42.3284745
2021,10925,-7907031.532,42.36451362
2010,1000,-7907047.205,42.36438018
2020,100000,-7913570.234,42.32439906
2019,26300,-7910224.636,42.28526524
2020,5569,-7909740.871,42.31489323
2023,29000,-7910340.954,42.31135728
2022,1,-7910364.632,42.31145716
2012,450,-7912613.91,42.32319514
2010,0,-7909517.019,42.34096062
2021,8500,-7909536.173,42.34111586
2023,2000,-7915623.47,42.30358141
2013,500,-7920358.608,42.29193245
2015,4200,-7921149.049,42.34796098
2012,150,-7921160.995,42.34777792
2015,1,-7921192.413,42.34791669
2021,600,-7912243.338,42.27223378
2015,5500,-7910571.477,42.278449
2023,500,-7910773.327,42.27665838
2016,2967,-7909929.136,42.30305321
2022,51454.33,-7909925.728,42.30243005
2023,5000,-7919422.714,42.34752726
2019,47900,-7919399.101,42.34865296
2022,45000,-7910773.091,42.35394933
2020,1200000,-7919714.955,42.34488859
2022,7250,-7911047.072,42.31239732
2019,500,-7910047.171,42.27820148
2021,4500,-7909132.98,42.28129752
2014,3000,-7910303.413,42.30898031
2012,16000,-7910339.5,42.30901331
2019,1750,-7907345.846,42.34665995
2017,1000,-7908050.253,42.34473549
2018,12739,-7914406.535,42.32590636
2023,5200,-7909712.656,42.36678706
2023,21672529,-7907296.752,42.34496559
2024,4039480,-7907026.209,42.34425253
2015,12000,-7921903.914,42.34993488
2022,110000,-7920226.494,42.29502427
2012,6500,-7920289.942,42.29465606
2010,6300,-7922472.083,42.29209664
2022,18791,-7913547.886,42.35141512
2017,2500,-7920917.752,42.34660294
2016,5380,-7918272.098,42.25265506
2022,2500,-7911268.57,42.30666113
2018,500,-7909970.443,42.32373932
2023,10500,-7908828.083,42.33836027
2023,6500,-7907449.072,42.33137358
2022,25500,-7907433.973,42.33137575
2023,4000,-7915602.667,42.3207923
2020,9117.64,-7909604.254,42.28986737
2015,40000,-7909573.793,42.28996537
2023,0,-7907494.415,42.336764
2022,1000,-7915079.963,42.31787355
2020,1000,-7912454.048,42.31888074
2012,20000,-7912466.627,42.31892486
2016,12000,-7918956.792,42.35546069
2020,350,-7919107.712,42.28984871
2022,8000,-7919059.226,42.28997288
2016,288000,-7915230.011,42.31569249
2019,4000,-7919373.997,42.29001005
2018,200,-7919375.937,42.28946715
2020,1000,-7911891.884,42.34313267
2023,60000,-7911884.797,42.3431782
2010,600,-7922618.419,42.35125296
2022,18280.26,-7916344.883,42.29002844
2016,12000,-7906966.376,42.38018184
2022,8500,-7906984.693,42.38011958
2023,29500,-7910475.346,42.31197407
2018,3600,-7917322.16,42.28890234
2018,2000,-7906924.6,42.33594412
2020,5000,-7906917.736,42.33606182
2015,1554500,-7910834.965,42.28724663
2017,48000,-7910849.587,42.28683709
2019,1500000,-7910829.273,42.28828199
2013,6400,-7910869.855,42.28799186
2020,10610,-7918099.758,42.26026795
2022,1300,-7909525.495,42.34017191
2017,410000,-7919261.005,42.27881442
2021,30475,-7911077.337,42.28796688
2023,1580,-7914701.563,42.31370441
2020,575,-7914688.178,42.31389199
2014,0,-7904721.736,42.39095772
2019,13800,-7904804.681,42.39078068
2021,8153,-7904813.94,42.39127148
2018,178,-7918211.441,42.25362843
2023,2800,-7921632.082,42.2813445
2019,400,-7913758.246,42.32305715
2020,300,-7913273.45,42.32324823
2023,28500,-7913318.314,42.32326487
2019,400,-7910200.105,42.2814563
2021,500,-7912530.76,42.34211667
2019,600,-7916201.013,42.30558389
2016,18000,-7907982.329,42.38044161
2021,1000,-7907950.551,42.3803686
2022,3225,-7911298.231,42.35750748
2019,1275000,-7911353.367,42.35754472
2023,2500,-7916954.765,42.28778642
2016,9985,-7914905.634,42.31026418
2011,360,-7914829.392,42.31039773
2019,1415.36,-7909552.545,42.31579717
2022,2500,-7910875.522,42.30624482
2014,2500,-7910906.111,42.3063067
2017,19400,-7908045.62,42.33291881
2019,202600,-7907616.132,42.37946569
2022,11550,-7907594.318,42.37953864
2023,600,-7916982.429,42.31241683
2018,10500,-7911055.448,42.35769227
2021,400,-7919228.953,42.28515544
2014,8870,-7911658.595,42.346159
2020,2500,-7911632.936,42.34641657
2017,200,-7911642.746,42.34547851
2024,1425,-7911705.923,42.34649819
2014,2000,-7912392.9,42.34104007
2022,2000,-7911959.217,42.34282783
2021,11000,-7912658.466,42.34389781
2010,12800,-7912844.148,42.34338764
2023,2700,-7912780.96,42.34447379
2023,1500,-7910542.924,42.34911902
2023,2500,-7910551.43,42.34951337
2013,700,-7915960.226,42.31208974
2019,1000,-7914261.19,42.32429341
2023,0,-7914236.868,42.32372658
2017,37450,-7911614.647,42.34590708
2021,500,-7918959.646,42.278646
2016,14700,-7909699.593,42.3665395
2018,1000,-7911612.414,42.3453888
2021,1000,-7909779.052,42.28389314
2024,2000,-7907433.902,42.33255739
2016,6000,-7912175.783,42.33828738
2014,17970,-7907629.583,42.37599428
2016,800,-7907603.6,42.37584915
2020,400,-7912749.465,42.34160658
2016,518000,-7907430.876,42.33538851
2023,2000,-7907434.29,42.33504574
2022,2500,-7907933.534,42.3726756
2022,197,-7907910.29,42.37240084
2024,3500,-7907948.208,42.37235034
2016,10000,-7911359.052,42.28089065
2021,31500,-7911391.751,42.28065535
2016,3200,-7915616.201,42.31243004
2015,12550,-7910623.152,42.27831752
2023,15714,-7907849.618,42.34759843
2018,600,-7919116.437,42.28275649
2022,1222500,-7919750.355,42.34477712
2019,3796.84,-7911012.547,42.31262097
2016,13000,-7916610.061,42.28604472
2022,3000,-7909143.129,42.28190133
2022,100000,-7908324.517,42.29350317
2021,5116.62,-7920629.184,42.25923801
2016,7000,-7909113.059,42.28160232
2013,2500,-7916479.721,42.32206502
2011,9000,-7905510.976,42.38519919
2019,3450,-7905519.117,42.38492868
2018,500,-7909184.277,42.33346399
2022,200,-7916875.687,42.30961256
2021,609390,-7909152.537,42.3127446
2012,3851,-7910814.849,42.31486991
2023,3500,-7914913.025,42.30971982
2014,3000,-7909636.038,42.31822558
2017,225000,-7909671.249,42.31817338
2015,2175,-7919016.274,42.29061688
2020,1650,-7907457.249,42.33085084
2023,10000,-7920395.297,42.35587411
2021,15000,-7922201.993,42.3484019
2023,24000,-7914411.167,42.34847888
2017,2676.74,-7913965.165,42.31364884
2018,3222.37,-7914005.793,42.31320976
2016,0,-7913985.902,42.31342568
2020,1500,-7918930.92,42.24197464
2015,17200,-7914418.042,42.32545073
2015,1200,-7914418.145,42.32540196
2023,680,-7922668.235,42.27891308
2019,1927,-7914048.702,42.27417494
2016,5552,-7915111.805,42.33368744
2017,800,-7907143.127,42.36422185
2021,10800,-7909388.225,42.33319015
2019,2500,-7917725.782,42.25438152
2013,0,-7912550.82,42.30002182
2015,250,-7912549.879,42.30025144
2020,1500,-7912520.444,42.30165331
2019,2000,-7912549.622,42.2997951
2022,30000,-7912536.611,42.30114808
2015,2000,-7912533.221,42.30126707
2020,4500,-7915349.421,42.31033194
2023,8500,-7915282.108,42.31035588
2013,5500,-7922390.292,42.29315536
2024,1500,-7922529.132,42.29356639
2023,2000,-7908623.946,42.33771091
2016,300,-7909168.087,42.33820411
2024,11000,-7906389.227,42.38379415
2015,4000,-7911901.605,42.30024943
2013,6270.42,-7912010.166,42.29921405
2023,8000,-7910756.862,42.32528928
2023,3000,-7907978.723,42.33628083
2024,4000,-7908449.012,42.35073672
2019,4500,-7915730.126,42.30498338
2014,42000,-7909445.005,42.33413984
2023,250002,-7909467.47,42.33418289
2017,12500,-7918200.313,42.27861859
2017,1000,-7922667.889,42.26997183
2021,12000,-7908688.451,42.29225507
2024,3000,-7914757.796,42.29195444
2021,162050,-7907368.411,42.33353908
2010,400,-7914653.9,42.31438639
2012,150000,-7909974.269,42.32230144
2022,86500,-7917487.07,42.30704325
2022,4489,-7917423.718,42.30769752
2011,1200,-7920903.591,42.35355519
2020,2000,-7911507.324,42.28574981
2023,24000,-7918934.594,42.28162813
2014,849,-7918891.512,42.28150126
2015,8850,-7918903.802,42.28157602
2015,21200,-7909932.646,42.32885742
2016,29000,-7914796.701,42.31277743
2014,0,-7907902.918,42.36695237
2021,9000,-7911712.002,42.3425456
2021,53708.93,-7907184.024,42.37720221
2013,200,-7907932.815,42.33283837
2017,8000,-7907932.609,42.33249909
2012,5700,-7910601.944,42.3143956
2019,12000,-7910531.957,42.31466828
2018,300000,-7911545.212,42.30524562
2020,16500,-7909471.797,42.33455289
2015,6500,-7909510.774,42.33477535
2017,497000,-7916792.337,42.31236811
2020,1000,-7916738.519,42.31258459
2017,150000,-7907947.784,42.37057953
2017,115000,-7917352.215,42.28955803
2015,74200,-7911432.153,42.38325269
2024,34230,-7906673.303,42.33608598
2015,640,-7909604.184,42.28530624
2018,7500,-7911205.861,42.34966653
2017,176000,-7915236.988,42.31562472
2022,2616,-7907549.005,42.37893048
2012,1000,-7907545.182,42.37900891
2023,5000,-7917399.909,42.2919322
2017,7000,-7921018.915,42.2788418
2014,899,-7911206.723,42.27599729
2010,3895,-7908463.797,42.33119357
2020,800,-7922386.348,42.28406782
2016,750,-7910367.768,42.32539128
2018,500,-7911010.346,42.36002439
2021,550,-7909051.042,42.33520315
2018,3000,-7905866.512,42.38263782
2013,0,-7908170.326,42.36817432
2017,501000,-7908488.219,42.33595835
2017,11500,-7910841.793,42.29508738
2018,500,-7910807.725,42.29509434
2014,1200,-7916633.96,42.30732526
2023,1232,-7916624.442,42.30714587
2017,400000,-7907321.995,42.38154471
2017,0,-7911313.182,42.32242771
2016,2000,-7910358.787,42.37750753
2016,350000,-7907284.222,42.36705506
2018,1500,-7907521.385,42.3375495
2021,4077.8,-7909537.048,42.34050402
2023,80001,-7909556.072,42.34034925
2020,9500,-7911666.033,42.34219896
2020,24653,-7911724.678,42.34264474
2019,1200,-7917509.435,42.28497743
2019,9600,-7917457.366,42.28500476
2022,2500,-7907946.049,42.33287948
2021,4000,-7907920.878,42.33288595
2022,4798.4,-7910609.95,42.3142986
2021,1500,-7910558.557,42.31436498
2017,300000,-7910571.001,42.31422115
2018,13665,-7911552.54,42.30477328
2021,1200,-7911568.156,42.3050278
2024,3500,-7909542.669,42.33448957
2023,5500,-7908237.849,42.28954352
2019,13355,-7908593.66,42.3370089
2018,8694,-7912781.938,42.28651121
2019,3000,-7916721.808,42.31245015
2022,11699,-7911441.295,42.38321938
2011,5000,-7909591.968,42.28506863
2014,5500,-7911217.791,42.3495376
2022,294744.83,-7915217.415,42.31548792
2013,3300,-7917363.851,42.29173707
2022,15523.2,-7917386.855,42.29186478
2016,500000,-7908484.306,42.33088962
2023,2030.13,-7922395.525,42.28426987
2015,2000,-7910419.343,42.32515961
2023,20000,-7911003.909,42.36007819
2023,300,-7916694.191,42.24746073
2024,9485.28,-7918212.819,42.27839997
2019,3000,-7909590.992,42.28757958
2019,28000,-7908786.798,42.29341447
2022,3500,-7915073.524,42.29089027
2013,4000,-7907331.764,42.33341395
2019,46500,-7907352.211,42.33341069
2023,6000,-7913112.189,42.33670533
2023,5000,-7914949.289,42.33439779
2015,29650,-7914336.159,42.31480443
2012,940,-7914265.191,42.3143598
2021,4500,-7910336.164,42.28035024
2021,800,-7910252.232,42.28049695
2010,500,-7910141.605,42.33064169
2023,10000,-7909745.334,42.31477121
2017,0,-7907324.452,42.3774439
2022,1917,-7912608.306,42.32286407
2012,150000,-7912623.09,42.34276384
2016,300,-7918807.312,42.28987732
2022,43000,-7914280.677,42.32352387
2020,975,-7908382.399,42.33572095
2014,2000,-7909906.766,42.36460601
2021,8029,-7917049.919,42.31270291
2022,24520,-7917043.379,42.31253688
2022,11000,-7907465.12,42.33291796
2020,1000,-7907453.533,42.33258025
2023,28500,-7907409.774,42.33325967
2018,500,-7907427.611,42.33350343
2024,48500,-7910213.419,42.32337152
2018,0,-7910251.468,42.32347513
2016,58000,-7912929.551,42.32605119
2018,800,-7912912.73,42.326019
2016,599415,-7912526.138,42.34504477
2021,12000,-7909144.946,42.33983283
2019,979,-7912456.567,42.34163889
2010,18500,-7912428.116,42.34136846
2022,1000,-7912403.036,42.34113475
2023,14250,-7919140.585,42.28644201
2021,5000,-7911871.793,42.35488722
2023,5000,-7915641.231,42.3125216
2021,2000,-7917376.315,42.24899774
2012,4500,-7917352.143,42.24885381
2023,65520,-7907885.371,42.37262107
2022,20000,-7912244.515,42.27202732
2019,30000,-7908254.935,42.28637185
2020,51700,-7910888.681,42.36042307
2015,8000,-7910916.208,42.36074811
2017,800,-7910454.791,42.27875759
2016,800,-7916588.111,42.30874305
2021,35000,-7913053.076,42.34262047
2023,145657,-7911725.968,42.34645164
2014,1000,-7911704.898,42.34569088
2023,1700,-7904723.028,42.39049403
2017,132000,-7921735.534,42.28268023
2023,5000,-7921645.676,42.28144358
2017,10000,-7913794.162,42.32325111
2016,7800,-7910192.983,42.28090789
2020,0,-7911315.347,42.35747439
2023,3000,-7911332.306,42.35744243
2022,2000,-7910550.717,42.3564607
2023,759000,-7919627.014,42.35961168
2019,600,-7911550.524,42.34185609
2017,15000,-7910682.794,42.32355427
2023,5000,-7910899.393,42.35785756
2019,1800,-7907502.437,42.37309961
2018,12000,-7910823.853,42.28852856
2023,7000,-7910849.58,42.28796946
2017,6400,-7917924.497,42.26044436
2014,2500,-7918119.151,42.26075684
2013,8000,-7905674.851,42.38232186
2011,9088.4,-7905585.095,42.38250633
2014,2500,-7910103.128,42.3754015
2012,200,-7911954.473,42.38271156
2019,300000,-7907979.439,42.36683569
2019,18000,-7907972.186,42.36680688
2018,112800,-7907959.44,42.36675295
2023,500,-7912469.31,42.32170054
2012,3835,-7912380.618,42.32104477
2016,5778,-7905657.397,42.38192588
2023,11000,-7919023.559,42.28521761
2020,6495,-7912471.292,42.28301767
2021,850,-7912512.721,42.28279418
2022,617,-7912248.113,42.28594377
2019,1500,-7916227.899,42.30056187
2016,0,-7916263.288,42.30023053
2024,2050,-7916179.209,42.29957813
2022,800,-7916129.4,42.30010803
2022,200,-7913310.717,42.33631793
2023,25902,-7911157.256,42.28122974
2011,0,-7911244.481,42.2800104
2024,12000,-7913157.939,42.32483441
2020,1,-7912491.929,42.31661366
2023,500,-7912435.307,42.31690427
2022,1000,-7912552.714,42.31709977
2016,24000,-7913063.195,42.33668406
2024,17000,-7915019.857,42.33347113
2014,5000,-7914329.877,42.31417104
2023,0,-7913556.961,42.35139274
2016,1757560,-7913518.354,42.35148725
2023,1000,-7908276.17,42.33653614
2017,171400,-7909176.362,42.31290911
2017,2000,-7910751.639,42.31472956
2023,23691,-7914930.689,42.30973614
2017,3500,-7914859.881,42.30913013
2016,9958,-7919046.902,42.29079602
2017,815000,-7908870.568,42.33467545
2023,47900,-7909960.016,42.36357513
2013,0,-7911112.211,42.37755668
2018,2920,-7911076.134,42.37809362
2021,850,-7912149.609,42.34306411
2024,5000,-7912096.43,42.34257391
2011,650,-7909683.138,42.31561148
2017,500,-7916909.095,42.28810342
2019,8000,-7910989.71,42.38015371
2020,15000,-7911057.281,42.38043741
2021,440600,-7911076.618,42.38059365
2012,1,-7911084.196,42.38040179
2020,17000,-7908979.863,42.2871363
2023,1800,-7920272.202,42.33955233
2023,2000,-7911182.194,42.37919564
2022,1094825,-7910323.404,42.3737114
2018,14000,-7911480.859,42.33786299
2023,55575,-7908512.327,42.33480738
2023,1500,-7908492.101,42.33516103
2024,3500,-7906509.22,42.33566002
2022,36000,-7911158.415,42.32170461
2020,350,-7911056.314,42.32160939
2020,22888.61,-7920073.2,42.35039772
2022,7750,-7914488.282,42.34405644
2022,78700,-7917849.263,42.31042522
2022,13531,-7917803.929,42.25379755
2018,300,-7912546.172,42.30063394
2011,2100,-7915366.248,42.3106477
2019,4099.38,-7922721.403,42.29440435
2021,2300,-7909214.371,42.33836369
2022,10206,-7911922.709,42.30044091
2018,1560,-7910850.644,42.38130563
2017,50000,-7910858.989,42.38133834
2013,6308,-7910835.844,42.38156605
2015,0,-7907087.287,42.36448602
2013,199,-7918799.629,42.29351194
2014,500,-7918748.072,42.29371866
2017,0,-7912470.679,42.32324171
2018,210000,-7915696.888,42.2676088
2023,144000,-7912167.463,42.38654166
2024,4800,-7913184.874,42.33682201
2022,6424.75,-7917571.667,42.27430364
2023,10000,-7911876.12,42.32940757
2011,3000,-7914646.237,42.31417025
2021,7600,-7920899.229,42.35319639
2021,200,-7918816.88,42.28105821
2021,7000,-7918704.759,42.2807905
2023,4684.38,-7908476.566,42.3688666
2016,35000,-7908528.679,42.33615974
2023,1331500,-7908548.319,42.3362226
2019,700,-7912444.901,42.31766697
2021,1285.52,-7916648.495,42.30712402
2019,1500000,-7911281.407,42.32585696
2021,899,-7907900.993,42.33713783
2021,6402.11,-7907884.871,42.33708615
2017,400000,-7907888.638,42.33694389
2021,57184.6,-7913885.329,42.32265168
2020,39019.25,-7910354.954,42.37756974
2023,3545,-7907523.771,42.33791925
2012,2700,-7909513.271,42.34036617
2023,4200,-7919267.921,42.27918027
2018,250,-7916413.249,42.28818277
2023,1800,-7909635.802,42.34092793
2019,12000,-7914855.393,42.31016217
2014,15000,-7914853.288,42.31044838
2024,207000,-7910776.755,42.3438791
2023,5362000,-7919686.457,42.34455874
2019,650000,-7908230.079,42.29180081
2024,12500,-7908175.192,42.29179736
2019,12000,-7908054.043,42.29241374
2019,1812,-7909066.777,42.28143009
2019,12948.17,-7910332.106,42.30880243
2017,46000,-7921433.684,42.28557854
2012,296036.25,-7909788.693,42.31840679
2017,1411000,-7909563.832,42.3160814
2017,5400,-7907026.724,42.38105693
2023,5000,-7910810.567,42.30652988
2017,199,-7905567.261,42.382103
2011,6383,-7907850.837,42.37755773
2018,110000,-7908071.937,42.33288197
2018,300,-7907591.557,42.37961704
2017,6200,-7907638.971,42.37977258
2023,13000,-7921311.706,42.34194264
2022,50000,-7912215.635,42.3426641
2019,1500,-7916953.645,42.31211416
2012,25000,-7910768.504,42.31540187
2018,6500,-7910754.268,42.31580674
2022,9895,-7911646.996,42.34205644
2011,20800,-7911181.993,42.35737741
2021,1500,-7911097.612,42.35753001
2022,21800,-7911051.15,42.35749778
2018,6000,-7911132.685,42.35746325
2017,2500,-7907519.026,42.37940205
2022,49775,-7919255.543,42.28530728
2021,10831,-7920676.544,42.28509267
2023,350000,-7920584.245,42.28549036
2016,7500,-7911162.231,42.37992296
2017,10000,-7908114.701,42.37038864
2017,850,-7910154.42,42.29662161
2018,9000,-7909692.179,42.31620986
2012,2500,-7911346.428,42.38026141
2024,5000,-7912394.063,42.32281991
2022,5000,-7910819.054,42.31929198
2016,80000,-7905414.768,42.38077081
2015,0,-7919550.779,42.28806972
2023,15500,-7909490.458,42.36421755
2021,1000,-7910204.037,42.37653736
2014,900,-7908183.072,42.3308161
2024,15000,-7911310.171,42.33996948
2019,500,-7911565.893,42.34137751
2023,13000,-7911427.398,42.34347521
2023,2000,-7912220.946,42.33905947
2013,500,-7911385.918,42.34221589
2022,200,-7911509.19,42.34208865
2023,200,-7911433.184,42.34163981
2019,6892,-7912339.054,42.34538399
2019,4400,-7912616.624,42.34508549
2011,2000,-7912639.875,42.34230888
2019,500,-7911422.328,42.34077677
2021,980,-7912637.212,42.33977955
2018,600,-7912671.428,42.3388305
2017,680000,-7912619.07,42.34007601
2021,2000,-7909556.956,42.33508069
2021,4000,-7909789.481,42.34219863
2016,64550,-7911601.862,42.34593918
2019,1000,-7911666.103,42.34659453
2015,350614,-7911718.607,42.34620878
2023,2150,-7911767.136,42.34609052
2023,860000,-7911571.406,42.34594794
2022,1000,-7911714.983,42.3453034
2019,21500,-7911949.887,42.34336146
2016,23100,-7912724.762,42.34430647
2021,12955,-7912990.855,42.34289648
2022,2000,-7912690.898,42.34262425
2018,225000,-7909322.711,42.34044099
2023,70000,-7910714.649,42.3475607
2023,8000,-7909408.317,42.3397567
2014,1200,-7910103.968,42.33060199
2020,1255000,-7918183.866,42.35721176
2022,8000,-7918163.596,42.35743081
2018,11000,-7910283.896,42.30742777
2019,1500,-7914721.106,42.31284791
2024,4245,-7910416.481,42.36360593
2021,300000,-7919281.492,42.36174892
2017,20000,-7910080.215,42.32840342
2019,2153,-7907060.724,42.36410977
2022,3900,-7907055.435,42.36420469
2020,1710000,-7907074.18,42.36423118
2020,75000,-7909716.765,42.31467267
2018,200004,-7913332.362,42.32635057
2017,315000,-7907359.08,42.37763489
2022,185,-7910316.053,42.31129915
2019,18879,-7907555.812,42.36803418
2020,4000,-7907495.26,42.33710703
2021,21000,-7915044.715,42.31772472
2017,0,-7912250.968,42.38423664
2022,2205,-7910791.42,42.32471242
2022,1000,-7910154.037,42.31878204
2019,5800,-7915207.156,42.31558925
2022,4500,-7922629.974,42.35110859
2023,30000,-7916739.114,42.28661104
2021,12441.78,-7917498.708,42.28921122
2022,11832,-7919224.405,42.28282565
2022,540000,-7919286.307,42.28336485
2018,875,-7907634.269,42.36767724
2023,2500,-7907679.257,42.3674695
2015,5000,-7906918.472,42.33627986
2022,3500,-7910873.222,42.37599844
2021,500000,-7909820.543,42.32891876
2016,24480,-7911294.633,42.28938999
2021,10000,-7917165.042,42.28775057
2023,1500,-7917052.836,42.28793328
2015,23000,-7909115.12,42.33257982
2023,1895,-7909126.749,42.33278016
2016,532000,-7912609.933,42.34268789
2022,4000,-7914271.525,42.32344866
2012,300,-7909906.53,42.36451056
2023,5000,-7909691.699,42.36637386
2023,17000,-7909685.75,42.36644699
2019,8500,-7916554.238,42.30692126
2018,697166,-7911605.417,42.34540504
2023,3000,-7916290.457,42.30842646
2024,16000,-7914850.187,42.30978805
2012,10000,-7909113.895,42.33425573
2019,736014,-7910232.314,42.32342365
2023,805000,-7910208.649,42.32368414
2020,2955,-7915374.431,42.34567641
2024,15000,-7912886.241,42.32603065
2019,800,-7916839.242,42.30497701
2017,533100,-7909555.055,42.36497056
2019,3000,-7912461.838,42.34168401
2023,51303.75,-7919161.092,42.28643483
2017,3200,-7911854.118,42.35492948
2023,24900,-7909804.103,42.31975031
2020,9600,-7909820.631,42.31948172
2018,10000,-7912569.024,42.32258602
2021,900,-7909968.746,42.33084392
2016,1700,-7915630.582,42.31201264
2016,362500,-7908973.484,42.33751895
2019,3000,-7917358.498,42.24925074
2012,2800,-7912810.13,42.34197882
2017,10000,-7907455.692,42.33538649
2023,300,-7909218.315,42.33598594
2022,4000,-7911399.319,42.28078542
2022,2000,-7906984.144,42.33382896
2024,1500,-7906964.456,42.33388646
2014,13500,-7912243.856,42.27213093
2012,6000,-7910913.38,42.36045743
2023,2000,-7910915.883,42.36079588
2023,44321.96,-7914064.953,42.284036
2021,29000,-7909547.822,42.33386957
2015,8000,-7918390.668,42.28234802
2016,14000,-7910552.693,42.27849833
2011,6400,-7910467.427,42.27898635
2023,2500,-7922130.039,42.27819685
2022,400,-7909920.47,42.30199182
2024,5000000,-7910815.055,42.34603366
2021,5000,-7909700.917,42.36760647
2016,5000,-7909693.151,42.36758091
2020,0,-7909685.499,42.36755533
2019,18000,-7909679.676,42.36750539
2022,600,-7909652.493,42.36743887
2016,300,-7909668.937,42.36739319
2017,75000,-7909665.081,42.36732186
2024,540000,-7917202.258,42.36352799
2020,15200,-7909475.792,42.35738587
2018,200000,-7909091.224,42.28443812
2018,350000,-7909089.788,42.28428742
2024,25000,-7910036.206,42.35457674
2019,240000,-7912378.173,42.28617037
2013,5000,-7912347.757,42.28589585
2023,250,-7912387.373,42.28633542
2023,20020,-7912350.395,42.28617567
2022,300,-7912360.854,42.28640354
2017,6500,-7912340.808,42.28577527
2014,5500,-7912355.167,42.28602936
2024,0,-7916536.95,42.28873612
2023,627625,-7916547.427,42.2889887
2016,1800,-7916611.489,42.28861635
2019,6906.17,-7915179.859,42.26887613
2018,1,-7911524.763,42.27355398
2024,1,-7905558.98,42.38618646
2018,0,-7910653.405,42.27386336
2022,6500,-7912412.358,42.32173117
2021,5000,-7912400.433,42.32170524
2011,199,-7912379.436,42.32163067
2012,29249,-7921364.755,42.35094521
2022,5000,-7921121.77,42.29114425
2023,41250,-7911592.1,42.36015793
2023,500,-7909628.582,42.34075899
2018,0,-7907510.588,42.36712944
2022,300,-7909524.45,42.3367247
2022,250,-7909728.581,42.34206505
2023,20673,-7909512.998,42.34066979
2020,35000,-7907056.558,42.3335221
2018,883330,-7908985.135,42.3350971
2019,10640,-7911319.07,42.32211471
2017,312500,-7911323.954,42.32185913
2023,300,-7916068.639,42.32415203
2023,2740,-7915098.289,42.312236
2018,220000,-7915628.325,42.30469448
2018,1500,-7916390.88,42.30612959
2020,709,-7910884.396,42.30189418
2017,562000,-7908937.63,42.28892466
2019,3200,-7912508.541,42.32293875
2023,12000,-7912463.783,42.32292191
2018,250000,-7912532.437,42.28708345
2019,600000,-7911140.128,42.28419409
2018,500000,-7919076.218,42.23926065
2018,550000,-7916248.208,42.30809852
2018,500000,-7917351.057,42.28992521
2022,8000,-7916645.916,42.28821407
2019,750000,-7908900.633,42.28672751
2020,4000,-7915100.528,42.27262672
2018,12404,-7915145.774,42.27269572
2012,4500,-7914654.807,42.31043927
2020,300,-7914609.554,42.31040415
2024,16500,-7914626.489,42.31023645
2021,36960,-7914027.264,42.32447691
2021,12000,-7914003.78,42.32463758
2020,400000,-7910000.113,42.33871426
2024,1200,-7914594.451,42.28731678
2024,3000,-7910253.703,42.30971181
2010,39750,-7909993.846,42.3279066
2021,0,-7909954.486,42.3278061
2022,25000000,-7906766.973,42.38249677
2023,10000,-7906845.475,42.38165882
2022,14000,-7920810.132,42.35329612
2019,1845000,-7920630.711,42.3348686
2024,800,-7920743.655,42.33364569
2015,850,-7910988.331,42.31147857
2016,6000,-7910580.596,42.32305196
2021,22000,-7910502.021,42.32273606
2024,2880788,-7915287.933,42.3390242
2023,338252,-7915177.963,42.33978405
2024,90000,-7915357.267,42.33995384
2023,318602,-7915225.964,42.33769967
2016,1200,-7907478.003,42.37577055
2022,5500,-7907515.353,42.37550775
2016,286000,-7907494.551,42.37564326
2015,2500,-7909978.713,42.3600273
2024,2600,-7913443.321,42.34797074
2024,4000,-7910298.05,42.36678252
2023,10000,-7911071.146,42.33897333
2024,653558.87,-7911009.454,42.36188741
2024,10000,-7912772.593,42.34870467
2023,20000,-7911833.007,42.33717315
2021,5500,-7909296.757,42.36711888
2018,2500,-7910732.162,42.35286724
2024,1500,-7910689.993,42.34854137
2023,500,-7910682.569,42.35361341
2021,57000,-7912063.507,42.33730087
2012,0,-7905366.751,42.38342967
2023,114100,-7912952.765,42.33097727
2022,9120,-7914170.969,42.26883511
2024,4500,-7918483.974,42.28334796
2023,82000,-7910288.078,42.36557638
2023,1500,-7910244.293,42.36566614
2015,450,-7915440.665,42.31595056
2018,500,-7915481.773,42.31600449
2021,1500,-7913826.39,42.29572787
2015,34550,-7917597.698,42.35452194
2018,11000,-7912712.278,42.28648035
2017,500,-7911043.043,42.34942173
2024,0,-7920296.065,42.35510926
2019,2248000,-7909555.794,42.341127
2024,365000,-7908579.27,42.35008262
2013,1500,-7907611.154,42.36793593
2023,99,-7907606.185,42.36804369
2022,3983.69,-7904669.428,42.3874822
2019,1100000,-7909446.861,42.33313324
2018,1400000,-7909717.483,42.29995575
2019,100,-7910919.028,42.38202197
2019,1200000,-7909049.42,42.33544643
2022,200,-7914214.865,42.32335873
2019,130000,-7915048.424,42.31316536
2019,1979884,-7909667.434,42.33444686
